id,description,url
SDL_GPUShaderCreateInfo.7,The number of storage buffers defined in the shader.,https://wiki.libsdl.org/SDL3/SDL_GPUShaderCreateInfo
SDL_GPUShaderCreateInfo.8,The number of uniform buffers defined in the shader.,https://wiki.libsdl.org/SDL3/SDL_GPUShaderCreateInfo
SDL_GPUShaderCreateInfo.9,A properties ID for extensions. Should be 0 if no extensions are needed.,https://wiki.libsdl.org/SDL3/SDL_GPUShaderCreateInfo
SDL_GPUShaderCreateInfo,"A structure specifying code and metadata for creating a shader object.
",https://wiki.libsdl.org/SDL3/SDL_GPUShaderCreateInfo
SDL_GPUShaderFormat,"Specifies the format of shader code.
",https://wiki.libsdl.org/SDL3/SDL_GPUShaderFormat
SDL_GPUShaderStage,"Specifies which stage a shader program corresponds to.
",https://wiki.libsdl.org/SDL3/SDL_GPUShaderStage
SDL_GPU_STENCILOP_KEEP,Keeps the current value.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_ZERO,Sets the value to 0.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_REPLACE,Sets the value to reference.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_INCREMENT_AND_CLAMP,Increments the current value and clamps to the maximum value.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_DECREMENT_AND_CLAMP,Decrements the current value and clamps to 0.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_INVERT,Bitwise-inverts the current value.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_INCREMENT_AND_WRAP,Increments the current value and wraps back to 0.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPU_STENCILOP_DECREMENT_AND_WRAP,Decrements the current value and wraps to the maximum value.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPUStencilOp,"Specifies what happens to a stored stencil value if stencil tests fail or pass.
",https://wiki.libsdl.org/SDL3/SDL_GPUStencilOp
SDL_GPUStencilOpState.0,The action performed on samples that fail the stencil test.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOpState
SDL_GPUStencilOpState.1,The action performed on samples that pass the depth and stencil tests.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOpState
SDL_GPUStencilOpState.2,The action performed on samples that pass the stencil test and fail the depth test.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOpState
SDL_GPUStencilOpState.3,The comparison operator used in the stencil test.,https://wiki.libsdl.org/SDL3/SDL_GPUStencilOpState
SDL_GPUStencilOpState,"A structure specifying the stencil operation state of a graphics pipeline.
",https://wiki.libsdl.org/SDL3/SDL_GPUStencilOpState
SDL_GPUStorageBufferReadWriteBinding.0,The buffer to bind. Must have been created with SDL_GPU_BUFFERUSAGE_COMPUTE_STORAGE_WRITE.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageBufferReadWriteBinding
SDL_GPUStorageBufferReadWriteBinding.1,true cycles the buffer if it is already bound.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageBufferReadWriteBinding
SDL_GPUStorageBufferReadWriteBinding,"A structure specifying parameters related to binding buffers in a compute pass.
",https://wiki.libsdl.org/SDL3/SDL_GPUStorageBufferReadWriteBinding
SDL_GPUStorageTextureReadWriteBinding.0,The texture to bind. Must have been created with SDL_GPU_TEXTUREUSAGE_COMPUTE_STORAGE_WRITE or SDL_GPU_TEXTUREUSAGE_COMPUTE_STORAGE_SIMULTANEOUS_READ_WRITE.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageTextureReadWriteBinding
SDL_GPUStorageTextureReadWriteBinding.1,The mip level index to bind.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageTextureReadWriteBinding
SDL_GPUStorageTextureReadWriteBinding.2,The layer index to bind.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageTextureReadWriteBinding
SDL_GPUStorageTextureReadWriteBinding.3,true cycles the texture if it is already bound.,https://wiki.libsdl.org/SDL3/SDL_GPUStorageTextureReadWriteBinding
SDL_GPUStorageTextureReadWriteBinding,"A structure specifying parameters related to binding textures in a compute pass.
",https://wiki.libsdl.org/SDL3/SDL_GPUStorageTextureReadWriteBinding
SDL_GPU_STOREOP_STORE,The contents generated during the render pass will be written to memory.,https://wiki.libsdl.org/SDL3/SDL_GPUStoreOp
SDL_GPU_STOREOP_DONT_CARE,The contents generated during the render pass are not needed and may be discarded. The contents will be undefined.,https://wiki.libsdl.org/SDL3/SDL_GPUStoreOp
SDL_GPU_STOREOP_RESOLVE,The multisample contents generated during the render pass will be resolved to a non-multisample texture. The contents in the multisample texture may then be discarded and will be undefined.,https://wiki.libsdl.org/SDL3/SDL_GPUStoreOp
SDL_GPU_STOREOP_RESOLVE_AND_STORE,The multisample contents generated during the render pass will be resolved to a non-multisample texture. The contents in the multisample texture will be written to memory.,https://wiki.libsdl.org/SDL3/SDL_GPUStoreOp
SDL_GPUStoreOp,"Specifies how the contents of a texture attached to a render pass are treated at the end of the render pass.
",https://wiki.libsdl.org/SDL3/SDL_GPUStoreOp
SDL_GPUSupportsProperties,"Checks for GPU runtime support.
",https://wiki.libsdl.org/SDL3/SDL_GPUSupportsProperties
SDL_GPUSupportsShaderFormats,"Checks for GPU runtime support.
",https://wiki.libsdl.org/SDL3/SDL_GPUSupportsShaderFormats
SDL_GPUSwapchainComposition,"Specifies the texture format and colorspace of the swapchain textures.
",https://wiki.libsdl.org/SDL3/SDL_GPUSwapchainComposition
SDL_GPUTexture,"An opaque handle representing a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTexture
SDL_GPUTextureCreateInfo.0,The base dimensionality of the texture.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.1,The pixel format of the texture.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.2,How the texture is intended to be used by the client.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.3,The width of the texture.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.4,The height of the texture.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.5,"The layer count or depth of the texture. This value is treated as a layer count on 2D array textures, and as a depth value on 3D textures.",https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.6,The number of mip levels in the texture.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.7,The number of samples per texel. Only applies if the texture is used as a render target.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo.8,A properties ID for extensions. Should be 0 if no extensions are needed.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureCreateInfo,"A structure specifying the parameters of a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureCreateInfo
SDL_GPUTextureFormat,"Specifies the pixel format of a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureFormat
SDL_GPUTextureFormatTexelBlockSize,"Obtains the texel block size for a texture format.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureFormatTexelBlockSize
SDL_GPUTextureLocation.0,The texture used in the copy operation.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation.1,The mip level index of the location.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation.2,The layer index of the location.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation.3,The left offset of the location.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation.4,The top offset of the location.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation.5,The front offset of the location.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureLocation,"A structure specifying a location in a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureLocation
SDL_GPUTextureRegion.0,The texture used in the copy operation.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.1,The mip level index to transfer.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.2,The layer index to transfer.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.3,The left offset of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.4,The top offset of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.5,The front offset of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.6,The width of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.7,The height of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion.8,The depth of the region.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureRegion,"A structure specifying a region of a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureRegion
SDL_GPUTextureSamplerBinding.0,The texture to bind. Must have been created with SDL_GPU_TEXTUREUSAGE_SAMPLER.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureSamplerBinding
SDL_GPUTextureSamplerBinding.1,The sampler to bind.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureSamplerBinding
SDL_GPUTextureSamplerBinding,"A structure specifying parameters in a sampler binding call.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureSamplerBinding
SDL_GPUTextureSupportsFormat,"Determines whether a texture format is supported for a given type and usage.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureSupportsFormat
SDL_GPUTextureSupportsSampleCount,"Determines if a sample count for a texture format is supported.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureSupportsSampleCount
SDL_GPUTextureTransferInfo.0,The transfer buffer used in the transfer operation.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureTransferInfo
SDL_GPUTextureTransferInfo.1,The starting byte of the image data in the transfer buffer.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureTransferInfo
SDL_GPUTextureTransferInfo.2,The number of pixels from one row to the next.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureTransferInfo
SDL_GPUTextureTransferInfo.3,The number of rows from one layer/depth-slice to the next.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureTransferInfo
SDL_GPUTextureTransferInfo,"A structure specifying parameters related to transferring data to or from a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureTransferInfo
SDL_GPU_TEXTURETYPE_2D,The texture is a 2-dimensional image.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPU_TEXTURETYPE_2D_ARRAY,The texture is a 2-dimensional array image.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPU_TEXTURETYPE_3D,The texture is a 3-dimensional image.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPU_TEXTURETYPE_CUBE,The texture is a cube image.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPU_TEXTURETYPE_CUBE_ARRAY,The texture is a cube array image.,https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPUTextureType,"Specifies the type of a texture.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureType
SDL_GPUTextureUsageFlags,"Specifies how a texture is intended to be used by the client.
",https://wiki.libsdl.org/SDL3/SDL_GPUTextureUsageFlags
SDL_GPUTransferBuffer,"An opaque handle representing a transfer buffer.
",https://wiki.libsdl.org/SDL3/SDL_GPUTransferBuffer
SDL_GPUTransferBufferCreateInfo.0,How the transfer buffer is intended to be used by the client.,https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferCreateInfo
SDL_GPUTransferBufferCreateInfo.1,The size in bytes of the transfer buffer.,https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferCreateInfo
SDL_GPUTransferBufferCreateInfo.2,A properties ID for extensions. Should be 0 if no extensions are needed.,https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferCreateInfo
SDL_GPUTransferBufferCreateInfo,"A structure specifying the parameters of a transfer buffer.
",https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferCreateInfo
SDL_GPUTransferBufferLocation.0,The transfer buffer used in the transfer operation.,https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferLocation
SDL_GPUTransferBufferLocation.1,The starting byte of the buffer data in the transfer buffer.,https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferLocation
SDL_GPUTransferBufferLocation,"A structure specifying a location in a transfer buffer.
",https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferLocation
SDL_GPUTransferBufferUsage,"Specifies how a transfer buffer is intended to be used by the client.
",https://wiki.libsdl.org/SDL3/SDL_GPUTransferBufferUsage
SDL_GPUVertexAttribute.0,The shader input location index.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexAttribute
SDL_GPUVertexAttribute.1,The binding slot of the associated vertex buffer.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexAttribute
SDL_GPUVertexAttribute.2,The size and type of the attribute data.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexAttribute
SDL_GPUVertexAttribute.3,The byte offset of this attribute relative to the start of the vertex element.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexAttribute
SDL_GPUVertexAttribute,"A structure specifying a vertex attribute.
",https://wiki.libsdl.org/SDL3/SDL_GPUVertexAttribute
SDL_GPUVertexBufferDescription.0,The binding slot of the vertex buffer.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexBufferDescription
SDL_GPUVertexBufferDescription.1,The size of a single element + the offset between elements.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexBufferDescription
SDL_GPUVertexBufferDescription.2,Whether attribute addressing is a function of the vertex index or instance index.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexBufferDescription
SDL_GPUVertexBufferDescription.3,Reserved for future use. Must be set to 0.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexBufferDescription
SDL_GPUVertexBufferDescription,"A structure specifying the parameters of vertex buffers used in a graphics pipeline.
",https://wiki.libsdl.org/SDL3/SDL_GPUVertexBufferDescription
SDL_GPUVertexElementFormat,"Specifies the format of a vertex attribute.
",https://wiki.libsdl.org/SDL3/SDL_GPUVertexElementFormat
SDL_GPU_VERTEXINPUTRATE_VERTEX,Attribute addressing is a function of the vertex index.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexInputRate
SDL_GPU_VERTEXINPUTRATE_INSTANCE,Attribute addressing is a function of the instance index.,https://wiki.libsdl.org/SDL3/SDL_GPUVertexInputRate
